Giá,Khoảng_giá_min,Khoảng_giá_max,Thương_hiệu,Dòng_xe,Số_Km_đã_đi,Loại_xe,Dung_tích_xe,Xuất_xứ,Tuổi_đời_xe,Km_per_Year,Text_Raw,is_hqcn,is_nhap_y,is_abs,is_smartkey,is_vip_plate,is_zin,is_chinh_chu,Giá_Dự_Đoán,Residuals
11000000.0,6.99 tr,8.21 tr,Honda,Wave,300000,Xe số,100 - 175 cc,Việt Nam,14,20000.0,xe wave rsx giá tốt xe đang chạy chính chủ máy zin xem xe tại quận 8 biển sài gòn,0,0,0,0,0,1,1,10786868.54060491,213131.45939509012
18000000.0,7.53 tr,8.84 tr,Honda,Cub,29999,Xe số,Dưới 50 cc,Nhật Bản,17,1666.611111111111,chiếc cub 81 zin mộc chính chủ chiếc cub 81 màu bã đậu zin mộc chính chủ biển q1 tphcm thích hợp sưu tầm hoài niệm cafe nhẹ nhàng anh chị cần liên lạc trực tiếp,0,0,0,0,0,1,1,12328598.966224777,5671401.033775223
3300000.0,3.5 tr,4.11 tr,Suzuki,Hayate,78752,Tay ga,100 - 175 cc,Nhật Bản,15,4922.0,dư xe hayate bán ac đi làm điện đèn còi đầy đủ mới thay nhớt xe giá rẻ ac lấy đi làm đi chợ ok 1135 lê dức thọ p13 gò vấp,0,0,0,0,0,0,0,5058548.143733562,-1758548.143733562
18000000.0,25.66 tr,30.12 tr,Honda,Future,15,Xe số,100 - 175 cc,Việt Nam,16,0.8823529411764706,xe honda xe đon phun xe zin hết chính chủ dt,0,0,0,0,0,1,1,28813274.00437259,-10813274.00437259
17500000.0,16.76 tr,19.67 tr,Yamaha,Exciter,49149,Xe số,100 - 175 cc,Việt Nam,8,5461.0,ex 150 mxking xe full chức năng gtđ hợp lệ đèn kèn xi nhan đầy đủ ai thích thì liên hệ em xe k9c,0,0,0,0,0,0,0,17138905.591817036,361094.4081829637
2800000.0,18.04 tr,21.18 tr,Honda,Dream,30000,Xe số,100 - 175 cc,Trung Quốc,14,2000.0,dream longcin dream longcin giấy tờ đầy đủ xe mộc chưa dọn máy móc còn chạy được thích hợp cho ae cần xe đi cày đi công trình giá 2tr8 có fix cho ae thiện chí xem xe quận 9 thủ đức,0,0,0,0,0,0,0,6450901.393539661,-3650901.3935396606
19500000.0,13.85 tr,16.26 tr,Yamaha,Janus,18000,Tay ga,100 - 175 cc,Việt Nam,8,2000.0,janus 2018 siêu đẹp dư không dùng cần bán lại cho ace có nhu cầu máy móc nguyên zin êm ru bà rù phiên bản edition đặc biệt xem xe tại nhà mặc cả thoải mái,0,0,0,0,0,1,0,14810940.694303518,4689059.305696482
2200000.0,4.59 tr,5.38 tr,Hãng khác,Dòng khác,2000,Xe số,50 - 100 cc,Trung Quốc,11,166.66666666666666,bán xe wanfa cho a em đi cày xe cũ ko đi bán lại cho ae dùng wanfa trung quốc xe điện đèn còi đề đầy đủ xe lăn bánh chạy em chưa sửa máy bảo hành đổi trả cho ae nơi nhận xe 107 phường linh teung thủ đức hcm,0,0,0,0,0,0,0,5583871.374513035,-3383871.3745130347
2500000.0,12.98 tr,15.24 tr,Honda,Future,36100,Xe số,100 - 175 cc,Việt Nam,11,3008.333333333333,xe máy êm mạnh mẽ cần bán xe máy êm cực kỳ zin toàn bộ anh em mua hay trao đổi với nhau cũng được hãy gọi điện thoại cho chú,0,0,0,0,0,1,0,17417159.82324089,-14917159.823240891
32500000.0,24.75 tr,29.06 tr,Honda,Winner X,8000,Tay côn/Moto,100 - 175 cc,Việt Nam,3,2000.0,winnerx v3 abs bstp chính chủ xe đi ít giữ kĩ xe em xe chính chủ công chứ liền cho anh chị nào muốn mua xe chạy chỉ 8000km xe em đi giữ kĩ nên còn mới tặng luôn cho anh chị cảng sau givi giá thương lượng,0,0,1,0,0,0,1,28957362.407058455,3542637.592941545
18000000.0,16.92 tr,19.86 tr,Honda,Vision,300000,Tay ga,100 - 175 cc,Việt Nam,9,30000.0,vision 2017 chính chủ biển số tp nhà nhiều xe không còn nhu cầu sử dụng xe dàn áo còn đang dán keo mua về lột keo là mới keng máy móc nguyên zin chưa đụng chạm vỏ còn dày cui mua về thay nhớt là chạy xe đúng chính chủ ký giấy rẹt rẹt,0,1,0,0,0,1,1,18698141.948389873,-698141.9483898729
5500000.0,3.91 tr,4.59 tr,Hãng khác,Dòng khác,1000,Xe số,50 - 100 cc,Trung Quốc,15,62.5,xe đang đi cần bán gấp xe wave nhỏ trung quốc xe đi êm dàn áo mới tay cháo đèn 2 tầng lên đc ít ít đồ chơi,0,0,0,0,0,0,0,5053368.707222093,446631.2927779071
8000000.0,7.21 tr,8.46 tr,Honda,Wave,8686,Xe số,50 - 100 cc,Nhật Bản,19,434.3,xe wave còn zin chính chủ cần bán xe wave xương cá còn zin xe chính chủ có thể sang tên và ủy quyền đầu nồi chưa mở ai cần liên hệ xin cảm ơn,0,0,0,0,0,1,1,11617291.715566183,-3617291.7155661825
4300000.0,8.65 tr,10.15 tr,Honda,Wave,6000,Xe số,50 - 100 cc,Không rõ,11,500.0,wave hàn quốc giấy tờ đầy đủ xe ưaye hàn đỏ đen xe đẹp còn mới về là đi nhà mua xe nên k dùng cần bán lại giấy tờ đầy đủ có giảm xăng xe cho anh em lh,0,0,0,0,0,0,0,7726411.991089571,-3426411.9910895713
52000000.0,36.71 tr,43.1 tr,Honda,Air Blade,23000,Tay ga,100 - 175 cc,Việt Nam,3,5750.0,bán xe honda airblade 160 trắng có việc nên tạm gác lại đam mê mình cần ra đi 1 em honda ab đk cuối 2022 đầu 2023 xe chính chủ bstp giấy tờ đầy đủ xe màu sơn nguyên bản trắng chưa dặm tút cấu hình chi tiết xe đã lên __ ecu vario160 __họng xăng 32 __co gió __lọc gió 1280 k n __nồi brt __pô zin móc ấm __ 1 pô 4road __full ốc salaya chân trống inox __heo rembo logo xám pát ốc dây dầu đầy đủ __mâm cnc bạc 8 cây bst __tay thắng rcb bình dầu rời __bi cầu x200 demi a7 trước sau __mão mặt nạ ốp pô che đuôi đã ốp carbon forget __yên zin đã gọt lên bao êm __che két nước gh racing có thể bán full nguyên xe đồ chơi có sẵn hỗ trợ ace mua xe về zin toàn bộ vì mình còn giữ lại tất cả đồ zin hoặc rã món trên xe cho ae nào có nhu cầu mua bán xem xe trực tiếp tại nhà khu vực sài gòn q8 nha ace giá cả có thể ib thương lượng ạ or zl cảm ơn ad duyệt bài và cảm ơn ace đã xem tin ạ mình không rành về xe nếu có phần nào trong bài dùng từ không đúng mong ace chỉ giúp và hoan hỉ bỏ qua hay có thắc mắc gì thì nhẹ nhàng ib với em ạ,0,0,0,0,0,1,1,40104058.42336562,11895941.576634377
29125000.0,29.98 tr,35.19 tr,Honda,Scoopy,28900,Tay ga,100 - 175 cc,Thái Lan,4,5780.0,xe honda scoopy 2022 đen xám chính chủ biển số 47 xe mua tại minh long đầy đủ giấy tờ xe đang chạy bão dưỡng đầy đủ xem trực tiếp tại 111 trần hữu trang phú nhuận hcm,0,0,0,0,0,0,1,37053989.822577365,-7928989.822577365
40000000.0,39.17 tr,45.99 tr,Honda,CBR,2450,Tay côn/Moto,100 - 175 cc,Nước khác,4,490.0,không sử dụng tới cần bán gấp xe cbr150 thích mua về đi nhưng giờ không cần dùng đến lên bán cho ai thích dòng xe này xe đi ít mới đi hơn 2000km xe còn mới 95 ai cần lên hệ em nhé,0,0,0,0,0,0,0,35649686.05663883,4350313.943361171
15500000.0,11.67 tr,13.71 tr,Honda,Wave,40000,Xe số,100 - 175 cc,Việt Nam,6,5714.285714285715,wave rsx 2020 bản đặt biệt màu xám đỏ xe nhà dư dùng nên bán chưa chạy dịch vụ nên còn rất ok xe wave rsx 2020 xe dán keo đã lâu ace mua về lột ra dán lại là đẹp ngoại hình còn đẹp ko đâm đụng thay nhớt đều mỗi tháng xe chính chủ giấy tờ đầy đủ bao hs cong chứng xem xe tại nhà quận 4,0,0,0,0,0,0,1,12934016.710886836,2565983.289113164
33500000.0,30.2 tr,35.45 tr,Honda,Vario,44000,Tay ga,100 - 175 cc,Nước khác,7,5500.0,bán va150 219 xe c9chu máy nguyên zin fix tình cảm cho ae nhiệt tình,0,0,0,0,0,1,0,34788736.97223267,-1288736.9722326696
6200000.0,6.33 tr,7.43 tr,Yamaha,Sirius,30000,Xe số,100 - 175 cc,Nhật Bản,18,1578.9473684210527,sirius 207 zin mạnh bs 43 xe đang chạy nhà dùng do đổi tay ga cho vợ nên bán xe còn mạnh vot êm liền lạc bình hơi yếu nên đạp nhẹ là nổ mua bán nhà dùng ace yên tâm bao tranh chấp ạ ai cần ib cảm ơn ạ,0,0,0,0,0,1,0,6220106.404863983,-20106.404863983393
30000000.0,14.32 tr,16.81 tr,Honda,Future,30,Xe số,Đang cập nhật,Nhật Bản,25,1.1538461538461535,xe future màu lông chuột còn zin 100 xe không sử dụng cần bán cho người thiện chí,0,0,0,0,0,1,0,19227004.99636808,10772995.00363192
60000000.0,74.21 tr,87.11 tr,Honda,SH,100000,Tay ga,100 - 175 cc,Nước khác,3,25000.0,xe it di sh ý may con zin chưa bung dên xe chinh chủ bien so thanh phố xe nhà xài kĩ,0,1,0,0,0,1,0,94694666.66666667,-34694666.66666667
7900000.0,8.5 tr,9.98 tr,Yamaha,Jupiter,69000,Xe số,100 - 175 cc,Không rõ,19,3450.0,jupiter gravita 207 máy thái máy zin êm ru xe chất cần bán chiếc jupiter gravita 2007 số khung số máy trùng nhau máy nhập thái chạy siêu bền theo thời gian máy zin êm ru bao chạy nhẹ luôn ạ tất cả chức năng full hoạt động tốt ai cần xe chạy đi làm liên hệ mình nha biển số sài gòn cavet đầy đủ hợp lệ bao tranh chấp toàn quốc photo cccd của mình mua bán tại nhà yên tâm xin cảm ơn,0,0,0,0,0,1,0,5990042.907647533,1909957.0923524667
11500000.0,11.54 tr,13.55 tr,Honda,Blade,300000,Tay ga,100 - 175 cc,Việt Nam,16,17647.058823529413,dư dùng cần bán xe như hình xe chính chủ dư dùng cần bán xe như hình xe chính chut,0,0,0,0,0,0,1,10532719.76354196,967280.2364580408
6999999.0,41.82 tr,49.09 tr,Suzuki,GN,50000,Tay côn/Moto,100 - 175 cc,Nước khác,6,7142.857142857143,xe gn125 xe máy còn êm giấy tờ đầy đủ cần liên hệ có bớt ạ zalo,0,0,0,0,0,0,0,25086929.423890557,-18086930.423890557
4000000.0,9.94 tr,11.66 tr,Ducati,Dòng khác,999,Tay côn/Moto,50 - 100 cc,Trung Quốc,6,142.71428571428572,ducati mini máy bốc xe cứng xe êm máy bốc dàn chân trắc k có nhu cầu sử dụng chia lại ae,0,0,0,0,0,0,0,22630323.001634415,-18630323.001634415
3100000.0,13.8 tr,16.21 tr,Honda,Dream,36700,Xe số,100 - 175 cc,Đài Loan,22,1595.6521739130435,xe máy êm cực kỳ cần bán xe máy êm cực kỳ bình để đẩy đủ giấy tờ đầy đủ anh em mua hay trao đổi với nhau hãy gọi điện thoại cho chú,0,0,0,0,0,0,0,9839905.953622174,-6739905.9536221735
32000000.0,35.7 tr,41.9 tr,Piaggio,Vespa,39000,Tay ga,100 - 175 cc,Không rõ,9,3900.0,vespa primavera 2017 đen bs chính chủ anh em nào đang cần một chiếc xe chạy ngon giá hợp lý thì tham khảo ngay em này nhé xe nhà đi kỹ giữ gìn cẩn thận giờ muốn nhượng lại cho người có nhu cầu dòng xe vespa primavera biển số biển tỉnh giấy tờ chính chủ odo 39 000 chạy nhẹ nhàng ít hao xăng màu sắc đen tình trạng máy móc nguyên zin nổ êm chạy bốc xe chưa từng tai nạn chưa ngập nước biển số chính chủ giấy tờ đầy đủ công chứng ngay mình ở q7 sài gòn mình chỉ bán trực tiếp làm giấy tờ mua bán không làm uỷ quyền cảm ơn mọi người,0,1,0,0,0,1,1,36469569.875778005,-4469569.8757780045
7800000.0,6.84 tr,8.03 tr,Piaggio,Liberty,23000,Tay ga,100 - 175 cc,Việt Nam,14,1533.3333333333333,xe piaggo lyberty trắng bản 2014 hỗ trợ sang tên xe lyberty 2012 biển thành phố odo 23000km tình trạng xe như hình chạy mượt mà hỗ trợ sang tên giấy tờ cần liên hệ qua sdt dưới đây ạ,0,0,0,0,0,0,0,8631803.267867792,-831803.2678677924
13300000.0,14.27 tr,16.75 tr,Honda,Future,300000,Xe số,100 - 175 cc,Việt Nam,24,12000.0,bán xe future 110 dư dùng cần bán xe future 110 đời 202 đã dọn mới nguyên xe xe thích cho ae vê đi chợ đi làm hay đi học xe chính chủ bs q8 tphcm hình ảnh kèm theo là ảnh thật ae thiện chí lh trực tiếp xem xe ở p15 q8 cảm ơn,0,0,0,0,0,0,1,13897487.147316422,-597487.1473164223
9500000.0,10.02 tr,11.76 tr,Honda,Air Blade,35000,Tay ga,100 - 175 cc,Nhật Bản,15,2187.5,chính chủ bán xe abl 2011 fi xe nhà chính chủ ít chạy máy zin xe chạy mạnh êm ko hao xăng,0,0,0,0,0,1,1,11695144.267199354,-2195144.2671993542
25000000.0,,,CR&S,Dòng khác,11000,Tay côn/Moto,100 - 175 cc,Việt Nam,6,1571.428571428571,mô tô r15v3 xe nguyên rin thơm phức giấy tờ hợp lệ chia sẻ cho anh em đam mê mô tô giá quá quá hời anh em nào mua đi bán lại vẫn ổn máy móc êm ru odo chỉ mới hơn 11ngàn cây bs vũng tàu,0,0,0,0,0,0,0,26314247.811659478,-1314247.8116594777
8500000.0,6.1 tr,7.16 tr,Honda,Lead,6789,Tay ga,100 - 175 cc,Việt Nam,17,377.1666666666667,cần bán xe honda lead chính hãng cần bán xe honda lead chính chủ ký giấy 1 nốt nhạc tình trạng xe máy êm ru mọi chức năng hoạt động tốt anh em thiện chí bớt chút cafe giao lưu ai nhắn tin xin né giùm em,0,1,0,0,0,0,1,10518068.871871416,-2018068.8718714155
13500000.0,10.56 tr,12.4 tr,Suzuki,Raider,56000,Tay côn/Moto,100 - 175 cc,Nhật Bản,10,5090.909090909091,bán gấp raider 150cc bao tranh chấp 13tr5 ae đam mê dòng này thổi máy binh chế độ kiểng bao đẹp tự do chế độ theo ý mình rẻ tiền dễ chơi bao phê tốc độ làm chủ cuộc chơi e nói vậy thôi máy rin nha ae ae ai cần liên hệ á cám ơn ad duyệt bài ạ giấy tờ đầy đủ giá rẻ bao tranh chấp suzuki nhật bản,0,1,0,0,0,0,0,13319601.46603949,180398.53396051005
22000000.0,18.91 tr,22.2 tr,Honda,PS,40800,Tay ga,100 - 175 cc,Nước khác,18,2147.368421052632,bán xe tay ga ps 150i đời 2008 màu trắng bán xe tay ga ps 150i đời 2008 màu trắng như hình chính chủ sang tên 1 nốt nhạc anh chị có nhu cầu alo em ạ,0,0,0,0,0,0,1,10779333.061132824,11220666.938867176
11500000.0,5.52 tr,6.48 tr,Piaggio,Vespa,40000,Tay ga,100 - 175 cc,Nước khác,18,2105.2631578947367,cần bán xe piaggio 2008 xe có giấy tờ đầy đủ xe rất ít đi và dư xe nên để lại ai cần lh ạ,0,0,0,0,0,0,0,8366945.270006564,3133054.7299934356
8600000.0,6.76 tr,7.94 tr,Honda,Wave,39000,Xe số,100 - 175 cc,Nhật Bản,15,2437.5,ít chạy cần bán xe wave s110 zin xe wave s110 bs tp hcm để nhà ít chạy cần bán máy móc nguyên zin chưa bung mở dàn áo còn mới 90 giấy tờ đầy đủ bao ủy quyền anh chị nào cần qua xem xe thoải mái,0,0,0,0,0,1,0,9994602.9822984,-1394602.9822984003
23000000.0,17.63 tr,20.69 tr,Honda,Winner X,55000,Tay côn/Moto,100 - 175 cc,Việt Nam,5,9166.666666666666,winnerx đen nhám abs 2021 v2 up v3 zin 100 winnerx v2 2021 zin 100 bản đặc biệt đen nhám có abs odo 55000 km biển số lâm đồng xe chính chủ máy móc còn êm zin chưa bung 1 đã up full dàn áo v3 và dán keo trong áo up trước tết còn rất mới 2 có gắn che két nước bảo vệ 3 có gắn mạch cảm biến tắt đèn đèn đi ban ngày tự động tắt vào khu vực tối sẽ tự mở có thể tắt mở thủ công bằng cách nhấn passing 3 lần 4 có lên smartkey chính hãng honda của sh ổ khoá zin vẫn còn 5 có cần số 2 chiều x1r cần số zin vẫn còn 6 có cảng rocket tránh móc váy bạn gái cảng zin vẫn còn 7 có pat tăng sên âm đẹp và tránh trầy gắp khi siết ốc pat tăng sên zin vẫn còn 8 pô zin có gắn ốp pô thái ốp pô zin vẫn còn giữ,0,0,1,1,0,1,1,21795442.370907523,1204557.6290924773
10300000.0,11.03 tr,12.95 tr,Honda,Dream,12345,Xe số,50 - 100 cc,Nhật Bản,34,352.7142857142857,dream lùn mái zin dream lùn mái zin êm thì thầm giấy tờ hợp lệ bao tranh chanh chấp trọn đời dàn áo zin theo năm tháng còn chắc chắn sườn còn rất đẹp ko mục fix xăng bản số dể thương xe thái ae mến alo nha cảm ơn chợ tốt duyệt tin,0,0,0,0,0,1,0,14205883.858535789,-3905883.858535789
7500000.0,5.33 tr,6.25 tr,Honda,@,300000,Xe số,50 - 100 cc,Không rõ,20,14285.714285714286,wave xe như hình giấy tờ đầy đủ bstp may moc zin ai cần liên hệ xem xe cầu vuot linh xuân,0,0,0,0,0,1,0,10784972.2897519,-3284972.2897519004
12000000.0,13.83 tr,16.24 tr,Honda,Air Blade,50000,Tay ga,100 - 175 cc,Nhật Bản,13,3571.428571428572,bán ab125 đời 2013 cần bán xe ab125 đời 2013 biển cần thơ ko chính chủ bao tranh chấp xe máy êm đầy đủ chức năng full,0,0,0,0,0,0,1,10884711.366280494,1115288.6337195057
14999999.0,12.27 tr,14.4 tr,Honda,Vision,62000,Tay ga,100 - 175 cc,Việt Nam,12,4769.2307692307695,bán xe vision trắng đời 2014 nữ chạy xe còn mới chạy tốt nữ chạy đi làm xe tay ga màu trắng trinh nguyên chính hãng honda bảo dưỡng thường xuyên mua năm 2014 xe chính chủ bản số xe thành phố 59 địa chỉ bán hương lộ 3 bình tân tìm người hữu duyên,0,0,0,0,0,0,1,13528190.42039903,1471808.5796009693
17200000.0,14.19 tr,16.66 tr,Honda,Wave,1760,Xe số,100 - 175 cc,Không rõ,3,440.0,bán xe wave 2023 bạn nào có ý định mua xe mới mua xe này đỡ được 6tr,0,1,0,0,0,0,0,16777057.128738461,422942.87126153894
7800000.0,14.49 tr,17.01 tr,Honda,Winner,50000,Tay côn/Moto,100 - 175 cc,Không rõ,8,5555.555555555556,winner v1 winner v1 2018 k jấy k cà dẹt xe máy êm zin ngoại hinh ổn áp khu vực sg,0,0,0,0,0,1,0,15515454.913903622,-7715454.913903622
6600000.0,6.06 tr,7.11 tr,Honda,Wave,39000,Tay ga,100 - 175 cc,Không rõ,16,2294.1176470588234,wave rsx at tay ga hàng hiếm xe rất chất zin đét hàng hiếm khó tìm trên thị trường ạ xe rất đẹp khỏi bàn xe kỉ niệm gắn bó từ rất lâu nay chia lại cho công nhân sinh viên đi làm rất tiện về mọi mặt vì là tay ga wave rsx at tay ga đời 2010 bstp giấy tờ đầy đủ hợp lệ hệ thống phun xăng điện tử siêu tiết kiệm xăng luôn xe zin đét từ cục máy ra tới nước sôn dàn chân và áo zin hết máy móc chưa đụng chạm tới bao zin nha êm ru thì thầm máy chất bao chạy ạ chất xe mộc chưa sơn sữa spa nên mọi người qua là ưng bụng ngay bao chạy thử giá này sao phải đi kiếm xe dập hay xe trung quốc mà mua nè xem xe trực tiếp tại nhà quận 12 ạ cần người thiện chí e cảm ơn,0,0,0,0,0,1,0,10156586.113028951,-3556586.113028951
52000000.0,60.06 tr,70.5 tr,Piaggio,Sprint,27000,Tay ga,100 - 175 cc,Việt Nam,4,5400.0,sprint vàng đen dư dùng nên bán sprint vàng đen còn rất mới sx 2019 đăng ký 2022 chính chủ công chứng trong ngày,0,1,0,0,0,0,1,61514801.48323419,-9514801.48323419
24000000.0,22.62 tr,26.56 tr,Yamaha,Exciter,30000,Tay côn/Moto,100 - 175 cc,Việt Nam,6,4285.714285714285,dư dùng cần bán xe đi dân quân xe đang đứng uỷ quyền công chứng sang tên hoặc uỷ quyền đều được ae cò lái né bài này dùm mình nha ex150 date 2020 chưa rớt máy bstp 59v3 05412 xe chăm sóc định kì nhớt nhao thay đầy đủ xe mình cá nhân chạy chủ yếu chạy đi dân quân bán tại nhà yên tâm uy tín không sợ bất kỳ vấn đề gì có bớt cho ace thiện chí tới xem mua mau lẹ lh 0 siu siu siu six 33 năm one 2 zálo and call,0,0,0,0,0,1,0,24738215.644072805,-738215.6440728046
24000000.0,21.77 tr,25.55 tr,Honda,Vision,33400,Tay ga,100 - 175 cc,Việt Nam,6,4771.428571428572,honda vision 2020 xe sử dụng được 5năm máy chạy ổn xem và mua xe tại nơi bán,0,0,0,0,0,0,0,24022753.49643819,-22753.49643819034
